"Italian sprinter Lamont Marcell Jacobs competed in his first 100-meter race since becoming Olympic champion, winning a meeting in Savona on Wednesday despite a sub-par performance as he returns from an illness.

#Athletics

bit.ly/3sIfxZk",sports
"Striker Zlatan Ibrahimovic will not feature for Sweden in their four UEFA #NationsLeague matches next month, national team manager Janne Andersson said on Wednesday.

bit.ly/3LqCZRq",sports
"Mushfiqur Rahim hit a century as #Bangladesh reduced Sri Lanka to 39 for 2 in its second innings on Day 4 of the series-opening Test.

#BANvSL 

bit.ly/3wrdk6Q",sports
"The International Basketball Federation (FIBA) has excluded #Russia and Belarus from participating and hosting international tournaments until further notice following the Russian invasion of Ukraine.

#RussiaUkraineConflict 

bit.ly/3a9aStf",sports
"Rinku Singh departs as Evin Lewis takes a stunning catch! #KKR needs 3 off the last ball. 
 
FOLLOW #IPL2022 #KKRvLSG LIVE: bit.ly/3MtsD4P",sports
"The U.S. Soccer (football) Federation reached milestone agreements to pay its men's and women's teams equally, making the American national governing body the first in the sport to promise both sexes matching money.

bit.ly/3wEeJpw",sports
"The King of Clay ended this dry spell in some style on 11 June 2017 as he lifted his 10th French Open title - La Decima - with the kind of authority and domination rarely seen in the sport, writes Nihit Sachdeva

#RolandGarros2022 #Nadal 

bit.ly/3wsgt6J",sports
"#KKR skipper Shreyas Iyer holes out to Deepak Hooda immediately after scoring a fifty. 
 
FOLLOW #IPL2022 #KKRvLSG LIVE: bit.ly/3MtsD4P",sports
"India’s Jerlin Anika made waves at the recent Deaflympics in Caxias do Sul, Brazil, winning three gold medals in badminton.

#Deaflympics2021 

bit.ly/3PtN1og",sports
"The Asian Hockey Federation (AHF) on Wednesday said it will conduct the Olympic qualifiers independently if the postponed Hangzhou Asian Games are not held by September next year.

#Hockey 

bit.ly/3wpjO6m",sports
"#GokulamKeralaFC made its recent I-League triumph count in a big way as it comprehensively outplayed the Indian Super League giant ATK Mohun Bagan 4-2 in the opening fixture of #AFCCup2022

#GKFCATKMB 

bit.ly/3sIaUP2",sports
"There is absolutely nothing that Quinton de Kock can do wrong tonight!  
 
He takes a blinder to send Venkatesh Iyer back into the hut for a duck. 
 
FOLLOW #IPL2022 #KKRvLSG LIVE: bit.ly/3MtsD4P",sports
"V. V. S. Laxman is likely to serve as head coach of the #TeamIndia during the two-match series in Ireland next month.

bit.ly/3PovQVf",sports
"KL Rahul and Quinton de Kock have just put on the highest opening partnership in the history of #IPL! 

bit.ly/3lp87Go",sports
"Quinton de Kock gets to his second #IPL hundred! 🔥 
 
FOLLOW #IPL2022 #KKRvLSG LIVE: bit.ly/3MtsD4P",sports
"""If the athlete is missing, isn’t it a bad thing for the system? Such missing athletes should not be allowed in major competitions for six months as a sort of punishment,"" says P.T. Usha  
https://bit.ly/3MsESP2",sports
"Belgium returned to a full-strength as coach Roberto Martinez named a 32-man squad on Wednesday for four Nations League matches next month.

bit.ly/3sKWVrY",sports
"Five German football fans have been detained following clashes ahead of the @EuropaLeague final between Eintracht Frankfurt and Rangers.

#UELfinal #EuropaLeagueFinal 

bit.ly/39WrkwH",sports
"TOSS: Lucknow Super Giants opt to bat 
 
#KKR: Venkatesh, Tomar, Shreyas, Rana, Billings, Rinku, Russell, Narine, Umesh, Southee, Varun 
 
#LSG: QdK, KL, Lewis, Hooda, Vohra, Stoinis, Holder, Gowtham, Mohsin, Avesh, Bishnoi 
 
FOLLOW #IPL2022 #KKRvLSG LIVE: bit.ly/3MtsD4P",sports
"Defender Gurinder Singh will lead a nine-member Indian men's hockey team at the inaugural edition of the FIH Hockey 5s, to be held in Lausanne, Switzerland next month.

#HockeyIndia #Hockey 

bit.ly/3NlnBHp",sports
"Parveen Hooda will go home with a bronze medal after losing her 63kg semifinal bout to Ireland's Amy Sara Broadhurst by a split decision.

#IBAWWC2022 #boxing 

https://bit.ly/3lmturW",sports
"Manisha Moun's campaign ends with a bronze medal after she loses to Italy's Irma Testa by a unanimous decision in the 57kg semifinal.

#IBAWWC2022 #boxing 

https://bit.ly/3lmturW",sports
"BREAKING! India's Nikhat Zareen progressed to the 52kg final at the IBA Women's World Boxing Championship in Istanbul, Turkey on Wednesday.

#IBAWWC2022 #boxing 

bit.ly/3PvlRNV",sports
"🏏🏏 
 
Matthew Mott has been appointed as the head coach of England's limited-overs teams. 
 
👉 https://bit.ly/38u2EeR",sports
"Stuart Broad and James Anderson are back in the England Test squad. They're part of the 13-member squad for the first two Tests of the three-Test series against New Zealand. 
 
#ENGvNZ  
 
👉 bit.ly/3wAlIQr",sports
"Russian artistic gymnast Ivan Kuliak has been handed a one-year ban for displaying the letter ""Z"" on his outfit during an event in Qatar in March, the International Gymnastics Federation said.

http://tiny.cc/szpruz",sports
"Brendon McCullum will be a ""massive asset"" in the English dressing room and the coach's aggressive mindset should fit hand-in-glove with captain Ben Stokes, New Zealand batter Henry Nicholls said.
http://tiny.cc/vxpruz",sports
"✅ Defending their I-League crown
✅ A record 21-game unbeaten run
⏳  Debut #AFCCup campaign loading

It's #GokulamKerala's world! 

#GKFC | #IndianFootball",sports
"🏸 #ThailandOpen2022  : Kidambi Srikanth defeated Brice Leverdez to enter the second round. 

Read more👇
http://tiny.cc/qxpruz",sports
"Jimmy Butler scored 41 points, and the Miami Heat turned things around with a huge third quarter on the way to beating the short-handed Boston Celtics 118-107 in Game 1 of the Eastern Conference finals.
#NBAPlayoffs 

http://tiny.cc/atpruz",sports
"🚨Sunrisers Hyderabad skipper Kane Williamson  will leave the team's bio-bubble and travel back to New Zealand for the birth of his second child. 
#IPL2022
http://tiny.cc/kwpruz",sports
"Liverpool manager Juergen Klopp said it was ""not likely but possible"" that his team could pip Manchester City to the Premier League title in Sunday's final round of games.
#EPL #football 

http://tiny.cc/yspruz",sports
"The 2022 #AsianParaGames  that were scheduled to take place in the Chinese city of Hangzhou have been postponed due to the COVID-19 pandemic. 

http://tiny.cc/0spruz",sports
"Daniil Medvedev lost his comeback match on Tuesday after a six-week injury layoff, beaten by Richard Gasquet in the second round at the #GenevaOpen 
#Tennis 

http://tiny.cc/9rpruz",sports
"⏩SRH beat MI by 3 runs to keep playoffs possibility open 
⏩Liverpool took the #EPL title race to the final round after a 2-1 win vs Southampton
⏩Chris Gayle and AB de Villiers were inducted into the #RCBHallOfFame 

All this and much more, in our #dailybriefing 📰☕️",sports
"Liverpool took the Premier League title race with Manchester City to the final round of the season after coming from behind again to beat Southampton 2-1 on Wednesday.

#SOULIV #PremierLeague

Report: https://bit.ly/3FVTELD",sports
,sports
"FULL-TIME!

Goals by Takumi Minamino and Joel Matip guides Liverpool to a 2-1 win against Southampton. 

The race for the title will go down to the last day and the hunt for the quadruple is on. 

SOU 1-2 LIV

#SOULIV #PremierLeague

Highlights: https://bit.ly/3sHIxR0",sports
"67' GOOOOAAL!  ⚽️

Joel Matip gives the lead to Liverpool with a wonderful looping header. 

SOU 1-2 LIV

#SOULIV #PremierLeague

Live: https://bit.ly/3sHIxR0",sports
,sports
"Second-half kick-off!

Nathan Redmond and Takumi Minamino's goals keeps both the teams level at the start of the second half.

SOU 1-1 LIV

#SOULIV #PremierLeague

Live: https://bit.ly/3sHIxR0",sports
,sports
"HALF-TIME!

Nathan Redmond and Takumi Minamino's goals for Southampton and Liverpool respectively keeps scores level at the break. 

SOU 1-1 LIV

#SOULIV #PremierLeague

Live: https://bit.ly/3sHIxR0",sports
"27' GOOOOAAL!  ⚽️

Takumi Minamino with a wonderful near-post finish to equalize for Liverpool.

SOU 1-1 LIV

#SOULIV #PremierLeague

Live: https://bit.ly/3sHIxR",sports
"13' GOOOOAAL!  ⚽️

Nathan Redmond's strike gives the Saints a lead in the match.

SOU 1-0 LIV

#SOULIV #PremierLeague

Live: https://bit.ly/3sHIxR0",sports
"KICK-OFF!  🏟

The Southampton vs Liverpool match is underway at the Saint Mary’s Stadium. 

#SOULIV #PremierLeague

Live: https://bit.ly/3sHIxR0",sports
"#SRH beats #MI by three runs to stay mathematically alive in the #IPL2022 playoffs race. 
 
#MIvSRH REPORT 👉 bit.ly/39x1Dm4",sports
"With 19 required, Bhuvneshwar Kumar bowls a maiden 19th over!  
 
To top it off, he picks up the wicket of Sanjay Yadav as well. 
 
FOLLOW #IPL2022 #MIvSRH LIVE: bit.ly/3Nl96mW",sports
"Starting Lineups!

SOU XI: McCarthy(GK),Walker-Peters,Lyanko,Stephens,Salisu,Diallo,Ward-Prowse,Redmond,Elyounoussi,Tella,Broja

LIV XI: Alisson(GK),Gomez,Matip,Konate, Tsimikas,Milner,Jones,Elliott,Minamino,Jota,Firmino.

#SOULIV #PremierLeague 

Live: https://bit.ly/3sHIxR0",sports
"Priyam Garg takes a blinder to send Daniel Sams back into the hut. 
 
FOLLOW #IPL2022 #MIvSRH LIVE: bit.ly/3Nl96mW",sports
"Wriddhiman Saha's participation in doubt despite being named in Bengal's Ranji squad. 
 
""The CAB president told him to reconsider and play the knockouts, but Wriddhi told him that he is not in a position to play for Bengal again."" 
https://bit.ly/3sFUYwC",sports
"Rohit Sharma holes out to Jagadeesha Suchith. 
 
FOLLOW #IPL2022 #MIvSRH LIVE: bit.ly/3Nl96mW",sports
"Anastasia Pavlyuchenkova, ranked 21 in the world, was out for 11 weeks earlier this year to undergo rehab for a knee injury. 
https://bit.ly/3yIWNNt",sports
"⚠️ No air-conditioning 
⚠️ Scoring controversy 
⚠️ Wrestler punches judge, FIR registered 
⚠️ Another punches drywall after loss 
 
Murphy's Law in full effect at the #wrestling trials in Delhi.  
 
Jonathan Selvaraj has the details ⏬
https://bit.ly/wrestlingtrials",sports
"Jasprit Bumrah picks up his 250th T20 wicket as #SRH finishes with 193/6 on the board. 
 
FOLLOW #IPL2022 #MIvSRH LIVE: bit.ly/3Nl96mW",sports
"📃 LONG READ | Rohan Bopanna reflected on the first quarter of this season, his plans for Roland Garros, the possible return of the Chennai Open and the way forward for Indian tennis. 
 
✍️  Nihit Sachdeva 👉 bit.ly/bopanna22 
 
#FromTheMagazine | #Tennis | #IndianTennis",sports
"TOSS: Mumbai Indians to bowl 
 
#MI: Kishan, Rohit, Sams, Tilak, Ramandeep, Stubbs, David, Sanjay, Bumrah, Meredith, Mayank 
 
#SRH: Abhishek, Garg, Williamson, Tripathi, Markram, Pooran, Sundar, Bhuvi, Farooqi, Malik, Natarajan 
 
FOLLOW #IPL2022 #MIvSRH LIVE: bit.ly/3Nl96mW",sports
"In the European clay-court season of 2014, Nadal suffered defeats in places he had ruled for almost a decade. 
 
Nihit Sachdeva on how the Spaniard overcame setbacks and injury concerns to win his 9th French Open crown. 
https://bit.ly/39tdykU",sports
"Clare Connor, who is currently Managing Director of England Women's Cricket, is set to take over when Harrison leaves until a permanent successor has been appointed. 
https://bit.ly/3wlXqe9",sports
"Legendary cricketers Chris Gayle and AB de Villiers have become the first two players to be inducted into the Royal Challengers Bangalore's Hall of Fame. #RCB #IPL #Cricket 
https://bit.ly/39vdoJK",sports
"#Arsenal manager Mikel Arteta tore into his side after the 2-0 #PremierLeague defeat at Newcastle United on Monday, saying the team's performance was nowhere near the level needed to play in the #ChampionsLeague . #football 
https://bit.ly/3MtB4NC",sports
"Cameroon’s recruitment drive ahead of the World Cup continued on Monday with FIFA approving the change in international eligibility of former France Under-21 winger Georges-Kevin Nkoudou. #FIFAWorldCup #football 
https://bit.ly/3LkOWbs",sports
"➡️ #IPL2022 : Delhi Capitals beats Punjab Kings by 17 runs
➡️Women’s World Boxing C'Ships: Nikhat, Manisha, Parveen cruise into semis, confirm medals for India
➡️#PremierLeague results
All this and much more, in our #dailybriefing 📰☕️",sports
"Two-time French Open runner-up Dominic Thiem is still without a win in an injury-affected season after losing to Marco Cecchinato 6-3, 6-4 at the Geneva Open on Monday.  #thiem #GenevaOpen #Tennis 
https://bit.ly/3yL6db4",sports
"Tennis tournaments in Britain in the run-up to Wimbledon will go ahead as scheduled with full ranking points on offer despite a ban on Russian and Belarusian players, the men's tennis governing body #ATP said on Monday. #Wimbledon #Tennis 
https://bit.ly/3yHf1yL",sports
"Shortly after the Indian team was named for the #ThomasCup, HS Prannoy
 created a WhatsApp group — ""It’s coming home. ""The group had exactly 10 participants – every playing member of the team that would travel to Bangkok.

✍️  Jonathan Selvaraj

Read the story here: bit.ly/itscomehome",sports
"Newcastle United dealt a huge blow to Arsenal's chances of qualifying for the Champions League by beating Mikel Arteta's team 2-0 in the Premier League on Monday. #newcastlearsenal #football  
https://bit.ly/39Yqrnj",sports
"Mumbai Indians will have another shot at knocking off its opponent's #IPL2022 playoffs hopes when it faces a beleaguered Sunrisers Hyderabad at the Wankhede Stadium on Tuesday.

✍️ @ayan_acharya13

#MIvSRH

https://bit.ly/3LjgUV9",sports
"Within the space of a fortnight, Kerala football demanded attention twice.

A Santosh Trophy win and Gokulam Kerala's I-League triumph has helped Kerala restore its lost sheen.

https://bit.ly/3MmapCe",sports
"Nigeria has finally confirmed the appointment of former Porto and Sporting coach Jose Peseiro two weeks before the start of the 2023 Africa Cup of Nations qualifiers.

https://bit.ly/3PqVzvU",sports
"Gael Monfils will not compete at the French Open later this month as he goes under the knife to fix a problem with his right heel.

https://bit.ly/3ll2Ak5",sports
"England seamer Saqib Mahmood has been ruled out for the rest of the season due to a stress fracture in his back.

https://bit.ly/3Pt1yRg",sports
"Shardul Thakur and Mitchell Marsh shone as #DC beat #PBKS by 17 runs to stay alive in the #IPL2022 playoffs race. 

bit.ly/3FN6cFb",sports
"Liverpool is assessing the fitness of Mohamed Salah and Virgil van Dijk ahead of Tuesday's Premier League trip to Southampton where it could close the gap on leader Manchester City to one point.

#SOULIV 

https://bit.ly/3sDRPh4",sports
"Blackpool's Jake Daniels comes out as gay, football community unites in support 
 
Read 👉 bit.ly/3FQhYi2 
 
#EnglishFootball",sports
"🗣️ ""I was just doing what I could to help my team win,"" Mathias Boe, the Danish coach behind India's #ThomasCup win tells Jonathan Selvaraj. 
 
Read the interview here 👉 bit.ly/Boe-ThomasCup 
 
#ThomasCup2022 | #TeamIndia",sports
"Ajinkya Rahane exited Kolkata Knight Riders’ bio-bubble on Monday after sustaining a Grade III hamstring injury. He is also set to be ruled out of India's tour of England next month. 

#IPL2022 

https://bit.ly/3NkRrM7",sports
,sports
,sports
"As India's fast bowling cupboard overflows with a host of young guns, Ian Bishop tells Ayan Acharya about the uncapped pacers who have impressed him the most in #IPL2022

https://bit.ly/3MiEqms",sports
"Mumbai Indians will have another shot at knocking off its opponent's #IPL2022 playoffs hopes when it faces a beleaguered Sunrisers Hyderabad at the Wankhede Stadium on Tuesday.

✍️ Ayan Acharya

#MIvSRH

https://bit.ly/3LjgUV9",sports
"Star doubles pairing of Satwiksairaj Rankireddy and Chirag Shetty, who played a pivotal role in India's historic Thomas Cup triumph, pulled out of the Thailand Open Super 500 tournament beginning in Bangkok on Tuesday.

https://bit.ly/3sAjGPi",sports
"Offspinner Nayeem Hasan claimed a career-best 6-105 and denied Angelo Mathews a double century by one run before Bangladesh looked to respond against Sri Lanka on Day 2 of the first Test on Monday.

https://bit.ly/39sXFex",sports
"Nadal’s 2013 French Open title is special for two reasons. 

It made him the first man to win the same Major eight times.

Also, purely in terms of numbers, this was the Spaniard’s trickiest title win at #RolandGarros 

✍️ Nihit Sachdeva

https://bit.ly/3wfZtQL",sports
"⚠️ MEDAL ALERT ⚠️ 
 
Nikhat Zareen has confirmed India's first medal at the #IBAWWC2022. She beat 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Charley-Sian Davison 5-0 in the QF of the 52kg competition. 
 
This is also her first medal at the World's.  
 
More details 👉  bit.ly/3PmHW10 
 
#boxingnews",sports
"Sakshi Malik found a way to defeat Sonam Malik to seal her place in the Indian team for the Commonwealth Games while Vinesh Phogat secured a spot in the 53kg category trials.

https://bit.ly/3leQlG4",sports
"Sri Lanka's Angelo Mathews missed out on a double-century as he fell on 199 against Bangladesh in the first Test.

https://bit.ly/3MeVtFQ",sports
"Novak Djokovic said his seven-year-old son Stefan had won his first tournament on the same day the Serb lifted his first crown in more than six months at the Italian Open, describing their success as a ""sunshine double"". #Tennis #ItalianOpen #Djokovic 
https://bit.ly/39qYRPh",sports
"The Board of Control for Cricket in India announced Harmanpreet Kaur, Smriti Mandhana and Deepti Sharma as captains of Supernovas, Trailblazers and Velocity respectively for the Women's T20 Challenge. #womenst20challenge #Cricket 
https://bit.ly/39rqlUU",sports
"Manchester City manager Pep Guardiola said they are ready to ""give their lives"" in the final match of the season to retain the Premier League title in front of their supporters. #ManchesterCity #PremierLeague #football 
https://bit.ly/3LgyEjR",sports
"🚨 COVER STORY | Sports today is replete with women juggling professional careers and motherhood. However, with #squash and India, Dipika Pallikal Karthik feels there’s a long way to go, but doesn’t feel she has enough bargaining power yet.

✍️ Lavanya Lakshmi Narayanan 👉 bit.ly/pallikal",sports
"While India was playing with nothing to lose and was hungry for success, Indonesia played with the weight of history on its shoulders and crumbled under the pressure.

Story by Jonathan Selvaraj 👉 bit.ly/3Li1Fvp

#ThomasCup2022 | #ThomasCup",sports
"Erik ten Hag said he will not travel with Dutch champions Ajax Amsterdam for its post-season trip to Curacao and will instead turn his attention to his new role as Manchester United manager. #ManchesterUnited #Eriktenhag #football 
https://bit.ly/3sDSvCW",sports
"World number two Daniil Medvedev has not given up hope of competing at Wimbledon next month even though tournament organisers have banned Russians and Belarusians from playing. #Tennis #Wimbledon #Medvedev 
https://bit.ly/3PnF6ZK",sports
"Luka Doncic led a stunning Dallas Mavericks rout of the top-seeded Phoenix Suns while the Boston Celtics eliminated the defending champion Milwaukee Bucks on a day of NBA playoff upsets on Sunday. #NBAPlayoffs #basketball 
https://bit.ly/3wthM3R",sports
"Second-half goals from Rafael Leao and Theo Hernandez saw AC Milan beat Atalanta 2-0 on Sunday. The Rossoneri only needs one point from its final match to secure its first Serie A title since 2011. #ACMilan #MilanAtalanta #football 
https://bit.ly/3Nkcejd",sports
"➡️#ThomasCup2022 :India wins first Thomas Cup title, beats Indonesia 3-0
➡️#AndrewSymonds dies in car accident aged 46
➡️#IPL2022 :Gujarat Titans, Rajasthan Royals register wins
All this and much more, in our #dailybriefing 📰☕️",sports
"#RR beats #LSG to jump to the second spot in #IPL2022 standings. 
 
FOLLOW #IPL2022 #LSGvRR LIVE: bit.ly/3wvKa5C",sports
"Here are all the possible scenarios for Liverpool to win the Premier League and keep its quadruple bid alive 👀 
https://bit.ly/3sBDgKT",sports
"Jos Buttler and Riyan Parag combine to take a stunning relay catch! Krunal Pandya departs. 
 
FOLLOW #IPL2022 #LSGvRR LIVE: bit.ly/3wvKa5C",sports
"Strong show from the Indian contingent continued at the Women's World Boxing Championships as Anamika, Nikhat Zareen and Parveen stormed into the quarterfinals 
https://bit.ly/3FMEsQU",sports
"Novak Djokovic raised his first trophy of the year at the #ItalianOpen and showed that he’s back in top form exactly a week before the French Open. 
https://bit.ly/3Pp58Mb",sports
"#RR sets a target of 179 for #LSG. 
 
FOLLOW #IPL2022 #LSGvRR LIVE: bit.ly/3wvKa5C",sports
"From 2-0 down, Manchester City fought back to draw 2-2 with West Ham United but the Premier League leader dropped two points in the title race. #WHUMCI  
https://bit.ly/3Lgixmp",sports
"The 🇮🇳 team had supported Lakshya Sen for the whole tournament, despite his three straight losses. And when the team needed it the most, in the #ThomasCup final, Sen would deliver. 
 
This one was for the team, from Lakshya Sen. 
✍️  Jonathan Selvaraj  
https://bit.ly/3PoDUVK",sports
