More than 200 apps masquerading as fitness photo editing and puzzle apps on Google Play Store have been caught infecting users Android devices with the Facestealer spyware which steals credentials and valuable cryptocurrency information. ,technews
In a firstofitskind study researchers have demonstrated a novel attack surface that could allows malware to be executed on the iPhone while the phone is OFF.Read  ,technews
Researchers are warning about a new malware toolkit called Eternity Project that allows professional and amateur cybercriminals to buy stealers clippers worms miners ransomware and a distributed denial of service DDoS bot.Read  ,technews
A 28yearold Ukrainian national has been sentenced to four years in prison for siphoning thousands of server credentials and selling them on the darkweb to make money.Read  ,technews
European Parliament announced a provisional agreement on NIS2 a new directive that aims to improve cybersecurity by setting stricter ground rules for critical industries such as energy financial markets health and digital infrastructure. ,technews
SonicWall has published an advisory warning of three new vulnerabilities in its Secure Mobile Access SMA 1000 appliances including a highthreat authentication bypass vulnerability.Read  ,technews
Google has announced the creation of a new Open Source Maintenance Crew to focus on improving the cybersecurity of critical open source projects.Read  ,technews
Jordans foreign ministry has been targeted by a spearphishing campaign dropping a stealthy backdoor dubbed Saitama.Read  ,technews
Zyxel has released a patch to address a critical security vulnerability affecting firewall devices that can allow unauthenticated and remote attackers to gain arbitrary code execution.Read  ,technews
Iranian hackers leverage legitimate tools like BitLocker and DiskCryptor in ransomware attacks against organizations in Israel the U.S. Europe and Australia.Read  ,technews
European Commission has proposed a new regulation that would require technology companies to scan for child sexual abuse material CSAM and grooming behavior raising privacy concerns about the potential impact on endtoend encryption. ,technews
Researchers have identified a massive campaign responsible for injecting malicious JavaScript code into thousands of compromised WordPress websites that redirect visitors to scam pages and other malicious websites to generate illegitimate traffic.Read  ,technews
 EXCELLENTGoogle will soon allow users to generate virtual credit cards when making online payments via the Chrome browser and Android  an important step towards protecting real credit cards.Details  ,technews
Cybersecurity agencies from Australia Canada New Zealand the United Kingdom and the United States jointly issued a warning Wednesday about threats targeting managed service providers MSPs and their customers.Read  ,technews
Experts unveil IceApple postexploitation framework hackers used on hacked Microsoft Exchange servers to facilitate credential harvesting from localremote host registries credential logging on OWA servers reconnaissance  data exfiltration. ,technews
Following reports of active exploitation in the wild the U.S. cybersecurity agency CISA is urging companies to patch the newly discovered vulnerability in F5 BigIP which could allow attackers to take over multipurpose network devices.Read  ,technews
Espionagefocused hacking group Bitter APT known for its attacks on China Pakistan and Saudi Arabia is now targeting government organisations in Bangladesh as part of an ongoing campaign that began in August 2021. ,technews
Cybersecurity researchers warn of Nerbian RAT a new remoteaccess trojan RAT malware written in the Go programming language that is attacking businesses in Italy Spain and the United Kingdom.Read  ,technews
Researchers uncover a new NPM supplychain attack campaign in which attackers distribute malicious packages to compromise leading German industrial companies.Read  ,technews
Five Eyes nations along with Ukraine and the EuropeanUnion officially blamed Russia for masterminding the cyberattack on an international satellite communication provider that had a spillover effect across Europe.Read  ,technews
Microsoft releases patches for 74 newly reported security vulnerabilities including one for a ZERODAY bug that is actively being exploited in the wild.Read details  ,technews
Analysis of some new REvil ransomware samples shows that the notorious cybercriminal gang has resumed its activities after six months of inactivity.Read  ,technews
Cybersecurity researchers have dissected the inner workings of an informationstealing malware called Saintstealer thats designed to siphon credentials and system information.Read  ,technews
A vulnerability CVE202229972 in Microsoft Azure Synapse and Azure Data Factory could have led to remote code execution attacks allowing attackers to gain control of other Synapse workspaces and leak sensitive data including Azure service keys and API tokens as well as passwords for other services.Read  ,technews
U.S. PHMSA agency is proposing nearly 1 million in penalties against Colonial Pipeline for violating several federal pipeline safety regulations while dealing with a massive ransomware attack last year.Read  ,technews
RubyGems package manager has fixed a critical bug that would have allowed attackers to remove gems and replace them with malicious versions.Read  ,technews
Cybersecurity researchers have shed light on an actively maintained remote access trojan called DCRat  aka DarkCrystal RAT which can be purchased for dirtcheap prices making it accessible to both professional criminals and novices.Read  ,technews
Cybercriminals are once again abusing Google Play Store to spread a new set of trojanized apps that infect Android devices with the Joker malware.Read  ,technews
Ukraines CERT warns citizens of a new wave of cyberattacks infecting compromised systems with a new malware called Jester Stealer that steals login credentials cookies and credit card information along with data from passwords managers chat messengers email clients crypto wallets and gaming apps to the attackers.Read  ,technews
U.S. State Department is offering a reward of up to 10 million for information leading to the identification of key individuals who are part of the notorious Conti ransomware gang.Read  ,technews
Researchers have developed an exploit for the latest remote code execution vulnerability in F5s BIGIP family of products.Details  ,technews
U.S. Treasury Department has sanctioned cryptocurrency mixer Blender for helping North Korean hackers launder millions of dollars.Read  ,technews
A new fileless malware has been discovered that takes advantage of Windows event logs to hide chunks of shellcode for the first time in the wild.Details  ,technews
QNAP has issued firmware updates to address 9 new vulnerabilities affecting networkattached storage NAS devices including a critical vulnerability that could be exploited to take over affected systems.Read  ,technews
Security researchers have discovered a new Windows malware with wormlike capabilities that spreads via removable USB devices.Read  ,technews
Hackers using PrivateLoaders payperinstall PPI service to spread a fairly sophisticated NetDooka malware framework that gives attackers complete control over infected devices.Read  ,technews
Researchers uncover a new cyber espionage campaign by Chinese Mustang Panda hackers using PlugX implant custom stagers reverse shells and Meterpreterbased shellcode to persist longterm on infected endpoints.Read  ,technews
Google releases monthly security patches for Android with fixes for 37 vulnerabilities in various components including a fix for an actively exploited vulnerability in the Linux kernel.Details  ,technews
The National Institute of Standards and Technology NIST has published updated cybersecurity guidelines for managing risks in the supply chain which is increasingly proving to be a lucrative attack vector.Read  ,technews
Google announced plans to implement support for passwordless logins in Android and the Chrome web browser allowing users to log in across devices and websites regardless of platform.Read  ,technews
Researchers disclose details of two decadeold highseverity vulnerabilities in Avast and AVG antivirus solutions that could be exploited by attackers to take full control of targeted systems.Read  ,technews
An insecure database from debt collection service ENCollect exposed data of hundreds of thousands of borrowers had a total storage size of 5.8 GB and contained a total of 1686363 records.Read  ,technews
Salesforceowned Heroku begins resetting users passwords following the theft of GitHub OAuth tokens which involved unauthorized access to an internal customer database.Read  ,technews
WATCH OUT F5 warns of a new critical BIGIP remote code execution vulnerability CVE20221388 due to missing authentication checks that could allow attackers to gain control of affected systems.Details  ,technews
The U.S. Securities and Exchange Commission SEC has announced that it will increase the size of its enforcement unit to combat cyber threats and frauds and protect investors in cryptocurrency markets.Read  ,technews
Chinas Winnti hackers also tracked as APT41 Blackfly and BARIUM have been spotted stealing sensitive proprietary data from technology and manufacturing firms in East Asia Western Europe and North America.Read  ,technews
A critical RCE vulnerability CVE202226352 has been reported in the opensource dotCMS content management system which is used by more than 10000 customers in 70 countries including Fortune 500 brands and midsized companies.Read  ,technews
Googles Threat Analysis Group TAG says statebacked hackers and cybercriminals from China Iran North Korea and Russia are increasingly using RussianUkrainian Warthemed documents as bait for phishing and malware campaigns.Read  ,technews
Researchers have discovered 5 new security vulnerabilities  dubbed TLStorm 2.0  in multiple models of Aruba and Avaya network switches that could be exploited for remote access to enterprise networks and data theft.Read  ,technews
Researchers analyze dozens of communications between Conti and Hive ransomware operators and victims revealing the actors communication style persuasion tactics ransom negotiation techniques operational and targeting details and more. ,technews
Researchers have detected a new variant of AvosLocker ransomware that uses a legitimate driver file to disable antivirus solutions and evade detection.Read  ,technews
Chinaaligned Moshen Dragon cyberespionage group has been caught using abusing popular antivirus products to sideload malware into telecommunications systems operating in Central Asia.Read details  ,technews
A newly discovered UNPATCHED vulnerability CVE20220502 affects the DNS implementation of two popular libraries Clibc and uClibcng used in a number of IoT devices allowing attackers to perform DNS poisoning attacks on targeted devices. ,technews
A newly discovered suspected espionage hacking group dubbed UNC3524 is targeting the emails of employees involved in corporate development mergers and acquisitions and large corporate transactions.Read  ,technews
GitHub describes the recent cyberattack campaign involving the abuse of OAuth access tokens issued to Heroku and TravisCI as highly targeted in nature.Read  ,technews
Chinese statesponsored Override Panda hackers have resurfaced in recent weeks with new cyberespionage attacks aimed at stealing sensitive information.Read  ,technews
In a new campaign Russian statesponsored Cozy Bear APT29 hackers have been spotted targeting diplomatic and government organizations in Europe America and Asia.Read  ,technews
Google has officially released the first developer preview for the Privacy Sandbox on Android 13 offering an early look at the SDK Runtime and Topics API to improve users privacy online.Read  ,technews
OpenSSF project has released a tool that scans popular opensource repositories for malicious packages. Named Package Analysis the tool identified more than 200 malicious packages in just one month of analysis.Details  ,technews
Russia has launched over 200 destructive and relentless cyberattacks on Ukraine since the war started Microsoft says.Read  ,technews
A pair of security issues have been reported in the Microsoft Azure database for PostgreSQL Flexible Server that could have allowed unauthorized crossaccount access to databases.Read  ,technews
Indian government has issued new guidelines that make it mandatory for service providers intermediaries data centers and government agencies to report cybersecurity incidents to CERTIn within 6 hours.Read  ,technews
Researchers detail three hacking teams working under the umbrella of the cyberespionage group TA410 named FlowingFrog LookingFrog and JollyFrog each with its own toolset and is known to target a variety of critical infrastructures.Read  ,technews
Twitters new owner Elon Musk wants to make the platforms direct messages DM endtoend encrypted like Signal Messenger so no one can spy on or hack your messages.Read  ,technews
Cybercriminals behind the BazaLoader and IcedID malware attacks now use a new multifunctional loader called Bumblebee that drops Cobalt Strike shellcode Sliver and the Meterpreter backdoor on target computers.Read  ,technews
A new malware campaign leveraging an exploit kit has been observed infecting victims computers with the RedLine stealer trojan.Read details  ,technews
U.S. cybersecurity agency CISA has published a list of top 15 software vulnerabilities that were routinely exploited in 2021.Read Details  ,technews
CloudFlare thwarts yet another record HTTP distributed denialofservice DDoS attack peaking at 15.3 million requests per second.Read details  ,technews
WATCH OUTQNAP advises NAS device users to immediately mitigate new remote hacking flaws until patches are available.Read details  ,technews
Google introduces a new Data Safety section for Android apps in the Play Store to highlight the type of data that is collected and shared with thirdparties.Read details  ,technews
A logical flaw has been disclosed in the NPM package manager that allowed attackers to pass off malicious libraries as legitimate by adding notable developers as contributors without their knowledge tricking unsuspecting devs into installing them. ,technews
Microsoft discovers a set of two new root privilege escalation vulnerabilities affecting Linux systems  tracked as CVE202229799  CVE202229800 and collectively called Nimbuspwn that can be exploited to perform malicious actions.Read  ,technews
Emotet botnet which relied largely on malicious Word documents with embedded macros to infect victims systems is now testing new methods to spread malware after Microsoft disabled VBA macros by default.Details  ,technews
Researchers have uncovered a recent hacking campaign by a North Koreanbacked hacking group that targeted journalists. The group attempted to install backdoors in the Windows systems of journalists covering the country.Read  ,technews
Iranlinked Rocket Kitten hackers have been exploiting the recently disclosed RCE vulnerability in VMware Workspace ONE Access and Identity Manager to access unpatched systems and deploy CORE IMPACT backdoor. ,technews
A new vulnerability has been disclosed in the web version of the Ever Surf wallet for Everscale blockchain that could allow a hacker to gain complete control over a victims cryptocurrency wallet. ,technews
A new variant of an IoT botnet called BotenaGo has emerged in the wild specifically targeting Lilin security camera DVR devices to infect them with Mirai malware. ,technews
FBI warns against the BlackCat ransomwareasaservice RaaS which has victimized at least 60 companies worldwide since it emerged last November  as of March 2022.Details  ,technews
TMobile admits that the Lapsus hackers gained access to the companys internal tools and source code in March prior to the arrest of its seven members.Read details  ,technews
A critical authentication bypass vulnerability CVE20220540 and CVSS 9.9 has been discovered in Seraph affecting Atlassian Jira and Jira Service Management.Read details  ,technews
Cybersecurity researchers warn of LemonDuck cryptocurrency mining botnet targeting Docker and TeamTNT hacker group attacking Kubernetes and public cloud providers to mine cryptocurrencies.Read details  ,technews
QNAP has issued a notice recommending users update firmware for networkattached storage NAS appliances to fix two vulnerabilities affecting the Apache HTTP component.Read  ,technews
Cisco has released security updates to address three highseverity vulnerabilities in its TelePresence RoomOS and Umbrella VA products that could be exploited to conduct DoS attacks and take control of affected systems.Read  ,technews
A new unpatched vulnerability has been disclosed in the RainLoop webmail client that could allow hackers to remotely access the victims inbox by sending a specially crafted email.Read details  ,technews
Researchers have found three vulnerabilities in the audio decoders of Qualcomm and MediaTek Android mobile chips that if exploited could allow hackers to remotely access media and audio conversations on affected devices.Read  ,technews
Researchers have published a new incident report revealing how hackers exploited ProxyShell vulnerabilities in Microsoft Exchange to encrypt companies networks with Hive ransomware.Read details  ,technews
Five Eyes nations have released a joint cybersecurity advisory warning of an increase in malicious attacks by Russian statesponsored actors and criminal groups on critical infrastructure amid the ongoing military siege of Ukraine.Read  ,technews
Google Project Zero called 2021 a record year for inthewild 0days as 58 security vulnerabilities were detected and disclosed during the course of the year.Details  ,technews
Researchers disclose details about a nowpatched vulnerability in the Snort Intrusion Detection and Prevention System that could allow attackers to render it powerless against malicious traffic.Read details  ,technews
Okta said it concluded its investigation into the breach of a thirdparty vendor by the LAPSUS extortionist gang in late January 2022 and determined only two customers were affected.Read details  ,technews
CISA has issued a new warning that hackers are exploiting a recently reported vulnerability in the Windows Print Spooler as well as two other vulnerabilities in Zimbra and WhatsApp that are being exploited.Read  ,technews
Researchers discover multiple UEFI firmware vulnerabilities in various Lenovo laptop models that allow malicious actors to install and execute firmware implants on the affected devices.Read details  ,technews
A previously unknown zeroclick exploit for Apples iMessage was used to install spyware from NSO Group and Candiru on 65 people as part of a multiyear clandestine operation.Read details  ,technews
U.S. government has issued a new warning about North Korean statesponsored hackers targeting blockchain companies including cryptocurrency exchanges DeFi protocols trading firms venture capital funds and individuals holding NFTs.Read  ,technews
Githubs security team has notified usersorganizations whose private data was downloaded with stolen OAuth user tokens issued to two thirdparty OAuth integrators Heroku and TravisCI.Details  ,technews
Researchers provide a detailed technical analysis of the PYSA ransomware group primarily striking government healthcare and education sectors.Read details  ,technews
Cybersecurity researchers have uncovered a new version of the SolarMarker malware that packs in new enhancements to improve its ability to evade defenses and stay under the radar.Read details  ,technews
Ukraine government has warned of a new wave of hacking campaigns that spread IcedID malware and exploit Zimbra exploits to steal sensitive information.Details  ,technews
A critical RCE vulnerability has been reported in the WordPress plugin Elementor Website Builder with over five million active installations which could allow attackers to take over unpatched websites.Details  ,technews
U.S. authorities report that NorthKorean Lazarus hackers were responsible for the 540 million Axie Infinity crypto hack while Symantec researchers warn that the group is now targeting chemical companies in an ongoing cyberespionage campaign. ,technews
GitHub finds that hackers abused stolen OAuth access tokens issued to 2 thirdparty OAuth integrators Heroku and TravisCI to unauthorizedly download private data from several organizations.Details  ,technews
Researchers publish details of 5 new vulnerabilities dubbed JekyllBot5 that affect Aethon Tug hospital robots and could allow attackers to intercept medication and lab samples and control the devices.Read  ,technews
Haskers gang has released a new information stealing malware called ZingoStealer for free to other cybercriminals so that they can use the tool for nefarious purposes.Read details  ,technews
A highlycritical vulnerability CVE202222966 has been discovered in VMWare Cloud Director that can be exploited for RCE attacks allowing attackers to gain access to sensitive data  take over private clouds within an entire infrastructure. ,technews
An urgent update for Google Chrome browser has been released to patch a new zeroday security vulnerability CVE20221364 that is being actively exploited by hackers.Read details  ,technews
Former Ethereum developer Virgil Griffith has been sentenced to 5 years and 3 months in prison and fined 100000 for helping NorthKorea evade sanctions.Read details  ,technews
Cybersecurity researchers have disclosed a security flaw in the Rarible nonfungible token NFT marketplace that could have allowed attackers to takeover cryptocurrency wallets.Read  ,technews
Keksecs new EnemyBot DDoS botnet borrows features and exploit code from Mirai and Gafgyt malware.Read details  ,technews
Microsoft and a consortium of cybersecurity companies took legal and technical steps to disrupt the ZLoader cybercrime botnet.Read details  ,technews
U.S. cybersecurity and federal agencies have issued a joint warning against APT hackers who are continually targeting critical infrastructure with specially designed malware that can scan compromise and control certain ICSSCADA devices. ,technews
A week after VMware released patches to fix 8 vulnerabilities in VMware Workspace ONE Access threat actors have begun actively exploiting one of the critical vulnerabilities CVE202222954 in the wild.Details  ,technews
Microsoft exposes the way Chinese hackers hide Tarrask malware on Windows machines in order to avoid detection.Read details  ,technews
Russian hacker group Sandworm attempted to sabotage the operation of Ukraines power grid with a new destructive variant of the Industroyer malware.Read details  ,technews
Law enforcement agencies have raided and seized the site and user database of RaidForums one of the most notorious hacking forums that sell access to hacked personal data.Read   forum administrator and his two accomplices have also been arrested.,technews
Microsoft releases April 2022 Patch Tuesday updates to fix a total of 128 new flaws.Read   of them are classified as critical 115 as important and three as moderate with one vulnerability already publicly known and another being actively exploited.,technews
Researchers have reported a critical LFI vulnerability in the developerfocused blogging platform Hashnode that could have let attackers to access sensitive data such as SSH keys the servers IP address and other network information.Read  ,technews
At least five senior European Union officials were reportedly targeted with NSO Groups Pegasus surveillance tool.Read details  ,technews
Maintainers of the NGINX web server project have published workarounds to address a publicly discussed potential zeroday vulnerability affecting the LDAP Reference Implementation.Read details  ,technews
Google is taking legal action against a scammer who runs fraudulent websites to trick unsuspecting people into buying nonexistent puppies.Read details  ,technews
Parrot Traffic Direction System TDS is leveraging over 16500 compromised websites to spread various malware families including Campo Loader Hancitor IcedID QBot Buer Loader and SocGholish. ,technews
Cybersecurity researchers warn against two different informationstealing malware named FFDroider and Lightning Stealer which are capable of siphoning off data and launching further attacks.Details  ,technews
The second Tuesday of every month will be just another Tuesday.Microsoft to launch a new feature with the release of Windows 1011 Enterprise E3  called Autopatch  to help companies automatically keep their systems uptodate.Details  ,technews
Hackers are exploiting recently disclosed critical Spring4Shell vulnerability to execute the Mirai botnet.Read details  ,technews
Researchers have traced cyberattacks on Indian power grid organizations to a statesponsored hacking group in China.Read details  ,technews
Researchers have uncovered further links between the BlackCat aka AlphaV and BlackMatter ransomware families.Read details  ,technews
Ukrainian national who was part of the FIN7 hacking group has been sentenced to five years in prison for compromising tens of millions of debit and credit cards. ,technews
Microsoft has obtained a court order to take control of 7 domains used by the statesponsored Russian hacking group APT28 to neutralize its attacks on Ukraine.Read details  ,technews
A number of malicious Android apps on the Google Play Store have infected the devices of thousands of users with Octo banking trojan that targets banks and other financial institutions.Read details  ,technews
Researchers have discovered what is believed to be the first malware targeting Amazon Web Services AWS serverless platform Lambda.Read details  ,technews
Researchers uncover details of a Hamaslinked hacking campaign targeting a group of highlevel Israeli targets working for sensitive defense law enforcement and emergency services organizations.Details  ,technews
SharkBot banking trojan has resurfaced on the Google Play Store disguised as antivirus apps installed by thousands of Android users.Read  ,technews
Cybersecurity researchers have uncovered a simple but efficient persistence mechanism used by a relatively nascent malware loader called Colibri.Read details  ,technews
VMware releases critical patches for several products affected by a new set of vulnerabilities CVE202222954 to CVE202222961 some of which could be exploited for RCE attacks.Read details  ,technews
Watch out Hackers spread malicious Android apps under the guise of seemingly harmless shopping apps to target customers of eight Malaysian banks.Read details  ,technews
Ukraine warns of a new wave of cyberattacks aimed at hacking users Telegram messenger accounts and also attributed another social engineering campaign to Russiabased hacking group Armageddon with ties to the FSB.Details  ,technews
Block admits a data breach involving a former employee who accessed Cash App U.S. customers information.Read details  ,technews
The U.S. Treasury Department imposed sanctions on Hydra on Tuesday the same day German law enforcement authorities disrupted the worlds largest dark web marketplace as part of a coordinated operation in cooperation with U.S. authorities.Read  ,technews
Cybercrime group FIN7 has started to collaborate with several ransomware groups and has diversified its initial access vectors to compromise the software supply chain and use stolen credentials.Read  ,technews
German authorities shut down Russian Hydra DarkNet market and seized 25 million in Bitcoin.Read   to reports there were around 17 million customers and over 19000 seller accounts registered on the marketplace.,technews
Researchers have linked widespread cyberespionage attacks to a Chinese hacker group called Cicada that has been attacking organizations around the world including government legal religious and NGOs.Details  ,technews
Email marketing service Mailchimp was hacked and customers accounts were accessed to carry out phishing attacks including users of cryptocurrency wallet company Trezor.Read details  ,technews
U.S. cybersecurity agency CISA has included the recently disclosed Remote Code Execution RCE vulnerability affecting Spring Framework in its Known Exploited Vulnerabilities Catalog based on evidence of active exploitation.Details  ,technews
Researchers uncover a new Android spyware with a C2 server linked to the Turla hackers masquerading as a process manager service to stealthily siphon off sensitive information stored on infected devices.Details  ,technews
Several statesponsored hacker groups are using the ongoing RussianUkrainian war as bait to attack a variety of sectors including energy finance and government with malware and steal sensitive information.Read  ,technews
A new attack dubbed Brokenwire could allow remote attackers to disrupt the ability to charge electric vehicles at scale from a distance of as far as 47m.Read details  ,technews
Researchers have shed light on a previously undocumented sophisticated informationstealing malware called BlackGuard that is advertised for sale on Russian underground hacking forums.Read details  ,technews
Beastmode DDoS botnet is now exploiting recently disclosed vulnerabilities in TOTOLINK routers to infect unpatched devices and expand its reach potentially.Read details  ,technews
A 15yearold developer account hijacking vulnerability has been disclosed in the PEAR PHP repository that couldve allowed attackers to launch supplychain attacks by releasing new malicious versions of existing packages.Details  ,technews
British police have charged 2 of the 7 teenagers arrested last week for their alleged links to the LAPSUS data extortion gang.Read details  ,technews
DevOps platform GitLab has released software updates to fix a critical vulnerability CVE20221162 that could allow attackers to hijack accounts.Read details  ,technews
Researchers have found a Russian wiper malware dubbed AcidRain believed to be responsible for the recent cyberattack on Viasat that temporarily knocked KASAT modems offline.Read details  ,technews
Critical vulnerabilities CVE20221161 CVE20221159 reported in Rockwell PLCs  engineering workstation software that can be exploited to inject malicious code and stealthily modify automation processes.Details  ,technews
Chinese APT hacker group Deep Panda exploits the infamous Log4Shell vulnerability in VMware Horizon to infect targeted servers with rootkit malware signed with a stolen digital certificate.Details  ,technews
North Korean statebacked Lazarus hacking group has been spreading backdoored versions of DeFi wallet apps to gain remote access to victims systems and steal their cryptocurrencies.Read details  ,technews
Zyxel releases patches for a critical authentication bypass vulnerability CVE20220342 affecting its firewalls and enterprise VPN products.Read details  ,technews
Apple is rolling out emergency security patches to address 2 new zeroday vulnerabilities affecting iOS iPadOS and macOS operating systems that may have been exploited in the wild.Details  ,technews
Important  Spring Framework maintainers have released an emergency patch to address a newly disclosed RCE vulnerability CVE202222965 that could allow unauthenticated attackers to take control of targeted systems.Details  ,technews
3 New security vulnerabilities have been discovered in the popular Wyze Cam devices that could allow attackers to execute arbitrary code and access camera feeds.Read details  ,technews
Researchers have discovered the first Pythonbased ransomware strain that specifically targets exposed Jupyter notebooks a webbased interactive computing platform.Read details  ,technews
Hackers are increasingly using the recently disclosed browserinthebrowser BitB technique as part of their credential phishing campaigns exploiting the ongoing RussianUkrainian war.Read details  ,technews
Researcher discloses PoC for a new UNPATCHED zeroday remote code execution vulnerability in the Java Spring Framework threatening the security of enterprise systems and web apps worldwide.Details  ,technews
QNAP warns that a selected number of its networkattached storage NAS devices are affected by a recently disclosed Infinite Loop bug in the opensource OpenSSL encryption library.Details  ,technews
Researchers have uncovered a new malware campaign in which attackers are using a cracked version of the Mars backdoor and spreading it via Google ads to steal information stored in web browsers and cryptocurrency wallets.Read  ,technews
Researchers demonstrate a new vulnerability in remote keyless entry system that could allow thieves to remotely unlock and even start Honda and Acura vehicles.Read details  ,technews
 LAPSUS gang announced their return on after a weeklong vacation leaking a large amount of data 70 GB allegedly from the software company Globant including the source code for some of its customers. ,technews
U.S. Cybersecurity Agency CISA and the Department of Energy DoE have issued a joint warning against attacks on Internetconnected uninterruptible power supply UPS devices.Read details  ,technews
A potentially critical SonicOS vulnerability affects SonicWall firewall appliances allowing unauthenticated remote attackers to execute arbitrary code and cause a denialofservice DoS condition.Read details  ,technews
Researchers have observed a new Transparent Tribe hacking campaign targeting Indian government and military entities.Read details  ,technews
A group of academics has designed a new system called Privid that provides privacypreserving surveillance video analytics to combat concerns about invasive tracking.Read details  ,technews
Hackers using a complex and powerful malware loader with the goal of installing cryptocurrency miners on compromised systems and potentially enabling the theft of Discord tokens.Details  ,technews
Researchers have uncovered a largescale supply chain attack which exploited dependency confusion attacks on NPM repository by uploading more than 800 malicious packages.Read details  ,technews
This Mandiant incident report for Oktas Lapsus breach details the entire timeline of events.Read details  ,technews
Cybercriminals are exploiting unpatched Microsoft Exchange servers to hijack email reply chains tricking victims into installing IceID infostealing malware.Read details  ,technews
Purple Fox hackers have been using a new FatalRAT variant in their recent malware distribution campaigns and have also improved evasion mechanisms to bypass security software.Read details  ,technews
Muhstik botnet is targeting Redis servers using a recently disclosed highly critical vulnerability CVE20220543  CVSS 10.0 in the database system.Read details  ,technews
U.S. Federal Communications Commission FCC has added Russian cybersecurity firm Kaspersky Lab and two Chinese telecom firms on its list of national security threats saying they pose an unacceptable risk to the countrys national security. ,technews
Another Chinese hacker group has entered the fray of the Ukraine conflict and is attacking victims with the HeaderTip backdoor.Read details  ,technews
Google has rolled out an urgent outofband update for the Chrome browser for millions of Windows macOS and Linux users to patch a new actively exploited zeroday vulnerability.Read details  ,technews
How to Build a Custom Malware Analysis Sandbox  ,technews
British police have arrested seven suspected members aged 16 to 21 of the cyber extortion and hacking gang LAPSUS which attacked Okta Microsoft and Nvidia.Read details  ,technews
At least 2 distinct groups of North Korean state sponsored hackers exploited a ZERODAY CVE20220609 vulnerability in Google Chrome to launch cyberattacks on the fintech IT and media industries.Read details  ,technews
A 23yearold Russian national has been indicted in the U.S. and added to the FBIs Cyber Most Wanted list for allegedly administering a cybercrime forum that sold stolen login credentials personal and credit card data.Read  ,technews
Researchers have traced the LAPSUS cyberattacks to a 16yearold hacker in England.Read details  ,technews
Researchers identified over 200 malicious NPM packages distributed via official repositories that targeted Microsoft Azure developers.Read  ,technews
VMware releases patches for critical vulnerabilities in Carbon Black App Control including a command injection CVE202222951 and a file upload vulnerability CVE202222952.Read details  ,technews
Hackers from the Chinese cyberespionage group Mustang Panda deploying a new variant of the Korplug malware dubbed Hodur.Read details  ,technews
A new variant of Gimmick malware has been spotted thats designed to target Apple macOS systems.Read details  ,technews
More than 200000 MicroTik routers worldwide are controlled by botnet malware described by cybersecurity researchers as one of the largest botnetasaservice cybercrime operations in recent years.Details  ,technews
 Microsoft and Okta confirm the breach after LAPSUS hackers posted stolen source code and screenshots online showing access to the companys internal systems.Read details  ,technews
Lapsus hacker group claim to have breached Microsoft  authentication company Okta and released 37 GB of data including source code for Bing Search Bing Maps and Cortana Microsofts virtual assistant. ,technews
A set of newly disclosed critical vulnerabilities in Dell BIOS software affect millions of Edge Inspiron Vostro XPS Latitude and Alienware series computers.Read details  ,technews
A researcher warns of a new browserinthebrowser BITB technique that could allow attackers to spoof a legitimate domain to launch nearly undetectable phishing attacks and steal credentials.Read details  ,technews
