Kane Williamson had a poor season in the IPL2022  but New Zealand coach Gary Stead said a change in format from Twenty20s to tests will help the 31yearold rediscover form in next months threematch series in England.Read more,sports
Indias ThomasCup win has been compared to the 1983 Cricket World Cup victory. Srikanth Kidambi certainly agrees and hopes the same kind of success follows for Indian badminton. Story by Jonathan Selvaraj     ThomasCup2022,sports
Chelsea  captain Azpilicueta is continuing to talk with the London club about his future manager Thomas Tuchel said amid media speculation Azpilicueta may be considering an offer from Barcelona. httptiny.cck2rruz,sports
Eintracht Frankfurt beat Rangers 54 on penalties on Wednesday to win the UEFAEuropaLeague  final and claim their first European trophy in 42 years. httptiny.ccbzqruz,sports
LSG beat KKR by 2 runs and qualified for playoffs in IPL2022  Eintracht Frankfurt defeat Rangers 54 on penalties to clinch the UEFAEuropaLeague  Nikhat Zareen reaches Womens World Boxing Championship final All this and much more in our dailybriefing ,sports
Royal Challengers Bangalore RCB will need a big win over Gujarat Titans GT in their last league stage match here on Thursday to keep its IPL playoff hopes alive.IPL2022 RCBvsGT  ,sports
Esha Singh  singhesha10  who bagged three gold medals in the ISSF Junior World Cup discusses about her success story in Germany.shooting ,sports
Keralas female cricketers have begun to dream of playing for India with Keerthi James becoming the first from the state in WT20Challenge  writes PK Ajith Kumar ,sports
Chelsea is aware of Leicester Citys recent rich vein of form in front of goal and will not let its guard down when the teams meet in the PremierLeague  Thomas Tuchel said.CHELEI  ,sports
Formula1 2022 season will be reduced to 22 races after the sport said it would not be replacing the cancelled Russian Grand Prix on September 25 despite interest from other countries. ,sports
ManCity women midfielder Jill Scott will leave the club this summer after nine years at the FA Womens Super League side.WSL ,sports
Italian sprinter Lamont Marcell Jacobs competed in his first 100meter race since becoming Olympic champion winning a meeting in Savona on Wednesday despite a subpar performance as he returns from an illness.Athletics ,sports
Striker Zlatan Ibrahimovic will not feature for Sweden in their four UEFA NationsLeague matches next month national team manager Janne Andersson said on Wednesday. ,sports
Mushfiqur Rahim hit a century as Bangladesh reduced Sri Lanka to 39 for 2 in its second innings on Day 4 of the seriesopening Test.BANvSL  ,sports
The International Basketball Federation FIBA has excluded Russia and Belarus from participating and hosting international tournaments until further notice following the Russian invasion of Ukraine.RussiaUkraineConflict  ,sports
Rinku Singh departs as Evin Lewis takes a stunning catch KKR needs 3 off the last ball.  FOLLOW IPL2022 KKRvLSG LIVE  ,sports
The U.S. Soccer football Federation reached milestone agreements to pay its mens and womens teams equally making the American national governing body the first in the sport to promise both sexes matching money. ,sports
The King of Clay ended this dry spell in some style on 11 June 2017 as he lifted his 10th French Open title  La Decima  with the kind of authority and domination rarely seen in the sport writes Nihit SachdevaRolandGarros2022 Nadal  ,sports
KKR skipper Shreyas Iyer holes out to Deepak Hooda immediately after scoring a fifty.  FOLLOW IPL2022 KKRvLSG LIVE  ,sports
Indias Jerlin Anika made waves at the recent Deaflympics in Caxias do Sul Brazil winning three gold medals in badminton.Deaflympics2021  ,sports
The Asian Hockey Federation AHF on Wednesday said it will conduct the Olympic qualifiers independently if the postponed Hangzhou Asian Games are not held by September next year.Hockey  ,sports
GokulamKeralaFC made its recent ILeague triumph count in a big way as it comprehensively outplayed the Indian Super League giant ATK Mohun Bagan 42 in the opening fixture of AFCCup2022GKFCATKMB  ,sports
There is absolutely nothing that Quinton de Kock can do wrong tonight   He takes a blinder to send Venkatesh Iyer back into the hut for a duck.  FOLLOW IPL2022 KKRvLSG LIVE  ,sports
V. V. S. Laxman is likely to serve as head coach of the TeamIndia during the twomatch series in Ireland next month. ,sports
KL Rahul and Quinton de Kock have just put on the highest opening partnership in the history of IPL  ,sports
Quinton de Kock gets to his second IPL hundred   FOLLOW IPL2022 KKRvLSG LIVE  ,sports
If the athlete is missing isnt it a bad thing for the system Such missing athletes should not be allowed in major competitions for six months as a sort of punishment says P.T. Usha  https ,sports
Belgium returned to a fullstrength as coach Roberto Martinez named a 32man squad on Wednesday for four Nations League matches next month. ,sports
Five German football fans have been detained following clashes ahead of the EuropaLeague final between Eintracht Frankfurt and Rangers.UELfinal EuropaLeagueFinal  ,sports
TOSS Lucknow Super Giants opt to bat  KKR Venkatesh Tomar Shreyas Rana Billings Rinku Russell Narine Umesh Southee Varun  LSG QdK KL Lewis Hooda Vohra Stoinis Holder Gowtham Mohsin Avesh Bishnoi  FOLLOW IPL2022 KKRvLSG LIVE  ,sports
Defender Gurinder Singh will lead a ninemember Indian mens hockey team at the inaugural edition of the FIH Hockey 5s to be held in Lausanne Switzerland next month.HockeyIndia Hockey  ,sports
Parveen Hooda will go home with a bronze medal after losing her 63kg semifinal bout to Irelands Amy Sara Broadhurst by a split decision.IBAWWC2022 boxing https ,sports
Manisha Mouns campaign ends with a bronze medal after she loses to Italys Irma Testa by a unanimous decision in the 57kg semifinal.IBAWWC2022 boxing https ,sports
BREAKING Indias Nikhat Zareen progressed to the 52kg final at the IBA Womens World Boxing Championship in Istanbul Turkey on Wednesday.IBAWWC2022 boxing  ,sports
  Matthew Mott has been appointed as the head coach of Englands limitedovers teams.   https ,sports
Stuart Broad and James Anderson are back in the England Test squad. Theyre part of the 13member squad for the first two Tests of the threeTest series against New Zealand.  ENGvNZ     ,sports
Russian artistic gymnast Ivan Kuliak has been handed a oneyear ban for displaying the letter Z on his outfit during an event in Qatar in March the International Gymnastics Federation said.httptiny.ccszpruz,sports
Brendon McCullum will be a massive asset in the English dressing room and the coachs aggressive mindset should fit handinglove with captain Ben Stokes New Zealand batter Henry Nicholls said.httptiny.ccvxpruz,sports
 Defending their ILeague crown A record 21game unbeaten run  Debut AFCCup campaign loadingIts GokulamKeralas world GKFC  IndianFootball,sports
 ThailandOpen2022   Kidambi Srikanth defeated Brice Leverdez to enter the second round. Read morehttptiny.ccqxpruz,sports
Jimmy Butler scored 41 points and the Miami Heat turned things around with a huge third quarter on the way to beating the shorthanded Boston Celtics 118107 in Game 1 of the Eastern Conference finals.NBAPlayoffs httptiny.ccatpruz,sports
Sunrisers Hyderabad skipper Kane Williamson  will leave the teams biobubble and travel back to New Zealand for the birth of his second child. IPL2022httptiny.cckwpruz,sports
Liverpool manager Juergen Klopp said it was not likely but possible that his team could pip Manchester City to the Premier League title in Sundays final round of games.EPL football httptiny.ccyspruz,sports
The 2022 AsianParaGames  that were scheduled to take place in the Chinese city of Hangzhou have been postponed due to the COVID19 pandemic. httptiny.cc0spruz,sports
Daniil Medvedev lost his comeback match on Tuesday after a sixweek injury layoff beaten by Richard Gasquet in the second round at the GenevaOpen Tennis httptiny.cc9rpruz,sports
SRH beat MI by 3 runs to keep playoffs possibility open Liverpool took the EPL title race to the final round after a 21 win vs SouthamptonChris Gayle and AB de Villiers were inducted into the RCBHallOfFame All this and much more in our dailybriefing ,sports
Liverpool took the Premier League title race with Manchester City to the final round of the season after coming from behind again to beat Southampton 21 on Wednesday.SOULIV PremierLeagueReport https ,sports
FULLTIMEGoals by Takumi Minamino and Joel Matip guides Liverpool to a 21 win against Southampton. The race for the title will go down to the last day and the hunt for the quadruple is on. SOU 12 LIVSOULIV PremierLeagueHighlights https ,sports
67 GOOOOAAL  Joel Matip gives the lead to Liverpool with a wonderful looping header. SOU 12 LIVSOULIV PremierLeagueLive https ,sports
Secondhalf kickoffNathan Redmond and Takumi Minaminos goals keeps both the teams level at the start of the second half.SOU 11 LIVSOULIV PremierLeagueLive https ,sports
HALFTIMENathan Redmond and Takumi Minaminos goals for Southampton and Liverpool respectively keeps scores level at the break. SOU 11 LIVSOULIV PremierLeagueLive https ,sports
27 GOOOOAAL  Takumi Minamino with a wonderful nearpost finish to equalize for Liverpool.SOU 11 LIVSOULIV PremierLeagueLive https ,sports
13 GOOOOAAL  Nathan Redmonds strike gives the Saints a lead in the match.SOU 10 LIVSOULIV PremierLeagueLive https ,sports
KICKOFF  The Southampton vs Liverpool match is underway at the Saint Marys Stadium. SOULIV PremierLeagueLive https ,sports
SRH beats MI by three runs to stay mathematically alive in the IPL2022 playoffs race.  MIvSRH REPORT   ,sports
With 19 required Bhuvneshwar Kumar bowls a maiden 19th over   To top it off he picks up the wicket of Sanjay Yadav as well.  FOLLOW IPL2022 MIvSRH LIVE  ,sports
Starting LineupsSOU XI McCarthyGKWalkerPetersLyankoStephensSalisuDialloWardProwseRedmondElyounoussiTellaBrojaLIV XI AlissonGKGomezMatipKonate TsimikasMilnerJonesElliottMinaminoJotaFirmino.SOULIV PremierLeague Live https ,sports
Priyam Garg takes a blinder to send Daniel Sams back into the hut.  FOLLOW IPL2022 MIvSRH LIVE  ,sports
Wriddhiman Sahas participation in doubt despite being named in Bengals Ranji squad.  The CAB president told him to reconsider and play the knockouts but Wriddhi told him that he is not in a position to play for Bengal again. https ,sports
Rohit Sharma holes out to Jagadeesha Suchith.  FOLLOW IPL2022 MIvSRH LIVE  ,sports
Anastasia Pavlyuchenkova ranked 21 in the world was out for 11 weeks earlier this year to undergo rehab for a knee injury. https ,sports
 No airconditioning  Scoring controversy  Wrestler punches judge FIR registered  Another punches drywall after loss  Murphys Law in full effect at the wrestling trials in Delhi.   Jonathan Selvaraj has the details https ,sports
Jasprit Bumrah picks up his 250th T20 wicket as SRH finishes with 1936 on the board.  FOLLOW IPL2022 MIvSRH LIVE  ,sports
 LONG READ  Rohan Bopanna reflected on the first quarter of this season his plans for Roland Garros the possible return of the Chennai Open and the way forward for Indian tennis.    Nihit Sachdeva     FromTheMagazine  Tennis  IndianTennis,sports
TOSS Mumbai Indians to bowl  MI Kishan Rohit Sams Tilak Ramandeep Stubbs David Sanjay Bumrah Meredith Mayank  SRH Abhishek Garg Williamson Tripathi Markram Pooran Sundar Bhuvi Farooqi Malik Natarajan  FOLLOW IPL2022 MIvSRH LIVE  ,sports
In the European claycourt season of 2014 Nadal suffered defeats in places he had ruled for almost a decade.  Nihit Sachdeva on how the Spaniard overcame setbacks and injury concerns to win his 9th French Open crown. https ,sports
Clare Connor who is currently Managing Director of England Womens Cricket is set to take over when Harrison leaves until a permanent successor has been appointed. https ,sports
Legendary cricketers Chris Gayle and AB de Villiers have become the first two players to be inducted into the Royal Challengers Bangalores Hall of Fame. RCB IPL Cricket https ,sports
Arsenal manager Mikel Arteta tore into his side after the 20 PremierLeague defeat at Newcastle United on Monday saying the teams performance was nowhere near the level needed to play in the ChampionsLeague . football https ,sports
Cameroons recruitment drive ahead of the World Cup continued on Monday with FIFA approving the change in international eligibility of former France Under21 winger GeorgesKevin Nkoudou. FIFAWorldCup football https ,sports
 IPL2022  Delhi Capitals beats Punjab Kings by 17 runsWomens World Boxing CShips Nikhat Manisha Parveen cruise into semis confirm medals for IndiaPremierLeague resultsAll this and much more in our dailybriefing ,sports
Twotime French Open runnerup Dominic Thiem is still without a win in an injuryaffected season after losing to Marco Cecchinato 63 64 at the Geneva Open on Monday.  thiem GenevaOpen Tennis https ,sports
Tennis tournaments in Britain in the runup to Wimbledon will go ahead as scheduled with full ranking points on offer despite a ban on Russian and Belarusian players the mens tennis governing body ATP said on Monday. Wimbledon Tennis https ,sports
Shortly after the Indian team was named for the ThomasCup HS Prannoy created a WhatsApp group  Its coming home. The group had exactly 10 participants  every playing member of the team that would travel to Bangkok.  Jonathan SelvarajRead the story here  ,sports
Newcastle United dealt a huge blow to Arsenals chances of qualifying for the Champions League by beating Mikel Artetas team 20 in the Premier League on Monday. newcastlearsenal football  https ,sports
Mumbai Indians will have another shot at knocking off its opponents IPL2022 playoffs hopes when it faces a beleaguered Sunrisers Hyderabad at the Wankhede Stadium on Tuesday. ayanacharya13MIvSRHhttps ,sports
Within the space of a fortnight Kerala football demanded attention twice.A Santosh Trophy win and Gokulam Keralas ILeague triumph has helped Kerala restore its lost sheen.https ,sports
Nigeria has finally confirmed the appointment of former Porto and Sporting coach Jose Peseiro two weeks before the start of the 2023 Africa Cup of Nations qualifiers.https ,sports
Gael Monfils will not compete at the French Open later this month as he goes under the knife to fix a problem with his right heel.https ,sports
England seamer Saqib Mahmood has been ruled out for the rest of the season due to a stress fracture in his back.https ,sports
Shardul Thakur and Mitchell Marsh shone as DC beat PBKS by 17 runs to stay alive in the IPL2022 playoffs race.  ,sports
Liverpool is assessing the fitness of Mohamed Salah and Virgil van Dijk ahead of Tuesdays Premier League trip to Southampton where it could close the gap on leader Manchester City to one point.SOULIV https ,sports
Blackpools Jake Daniels comes out as gay football community unites in support  Read     EnglishFootball,sports
 I was just doing what I could to help my team win Mathias Boe the Danish coach behind Indias ThomasCup win tells Jonathan Selvaraj.  Read the interview here     ThomasCup2022  TeamIndia,sports
Ajinkya Rahane exited Kolkata Knight Riders biobubble on Monday after sustaining a Grade III hamstring injury. He is also set to be ruled out of Indias tour of England next month. IPL2022 https ,sports
As Indias fast bowling cupboard overflows with a host of young guns Ian Bishop tells Ayan Acharya about the uncapped pacers who have impressed him the most in IPL2022https ,sports
Mumbai Indians will have another shot at knocking off its opponents IPL2022 playoffs hopes when it faces a beleaguered Sunrisers Hyderabad at the Wankhede Stadium on Tuesday. Ayan AcharyaMIvSRHhttps ,sports
Star doubles pairing of Satwiksairaj Rankireddy and Chirag Shetty who played a pivotal role in Indias historic Thomas Cup triumph pulled out of the Thailand Open Super 500 tournament beginning in Bangkok on Tuesday.https ,sports
Offspinner Nayeem Hasan claimed a careerbest 6105 and denied Angelo Mathews a double century by one run before Bangladesh looked to respond against Sri Lanka on Day 2 of the first Test on Monday.https ,sports
Nadals 2013 French Open title is special for two reasons. It made him the first man to win the same Major eight times.Also purely in terms of numbers this was the Spaniards trickiest title win at RolandGarros  Nihit Sachdevahttps ,sports
 MEDAL ALERT   Nikhat Zareen has confirmed Indias first medal at the IBAWWC2022. She beat  CharleySian Davison 50 in the QF of the 52kg competition.  This is also her first medal at the Worlds.   More details      boxingnews,sports
Sakshi Malik found a way to defeat Sonam Malik to seal her place in the Indian team for the Commonwealth Games while Vinesh Phogat secured a spot in the 53kg category trials.https ,sports
Sri Lankas Angelo Mathews missed out on a doublecentury as he fell on 199 against Bangladesh in the first Test.https ,sports
Novak Djokovic said his sevenyearold son Stefan had won his first tournament on the same day the Serb lifted his first crown in more than six months at the Italian Open describing their success as a sunshine double. Tennis ItalianOpen Djokovic https ,sports
The Board of Control for Cricket in India announced Harmanpreet Kaur Smriti Mandhana and Deepti Sharma as captains of Supernovas Trailblazers and Velocity respectively for the Womens T20 Challenge. womenst20challenge Cricket https ,sports
Manchester City manager Pep Guardiola said they are ready to give their lives in the final match of the season to retain the Premier League title in front of their supporters. ManchesterCity PremierLeague football https ,sports
 COVER STORY  Sports today is replete with women juggling professional careers and motherhood. However with squash and India Dipika Pallikal Karthik feels theres a long way to go but doesnt feel she has enough bargaining power yet. Lavanya Lakshmi Narayanan   ,sports
While India was playing with nothing to lose and was hungry for success Indonesia played with the weight of history on its shoulders and crumbled under the pressure.Story by Jonathan Selvaraj     ThomasCup,sports
Erik ten Hag said he will not travel with Dutch champions Ajax Amsterdam for its postseason trip to Curacao and will instead turn his attention to his new role as Manchester United manager. ManchesterUnited Eriktenhag football https ,sports
World number two Daniil Medvedev has not given up hope of competing at Wimbledon next month even though tournament organisers have banned Russians and Belarusians from playing. Tennis Wimbledon Medvedev https ,sports
Luka Doncic led a stunning Dallas Mavericks rout of the topseeded Phoenix Suns while the Boston Celtics eliminated the defending champion Milwaukee Bucks on a day of NBA playoff upsets on Sunday. NBAPlayoffs basketball https ,sports
Secondhalf goals from Rafael Leao and Theo Hernandez saw AC Milan beat Atalanta 20 on Sunday. The Rossoneri only needs one point from its final match to secure its first Serie A title since 2011. ACMilan MilanAtalanta football https ,sports
ThomasCup2022 India wins first Thomas Cup title beats Indonesia 30AndrewSymonds dies in car accident aged 46IPL2022 Gujarat Titans Rajasthan Royals register winsAll this and much more in our dailybriefing ,sports
RR beats LSG to jump to the second spot in IPL2022 standings.  FOLLOW IPL2022 LSGvRR LIVE  ,sports
Here are all the possible scenarios for Liverpool to win the Premier League and keep its quadruple bid alive  https ,sports
Jos Buttler and Riyan Parag combine to take a stunning relay catch Krunal Pandya departs.  FOLLOW IPL2022 LSGvRR LIVE  ,sports
Strong show from the Indian contingent continued at the Womens World Boxing Championships as Anamika Nikhat Zareen and Parveen stormed into the quarterfinals https ,sports
Novak Djokovic raised his first trophy of the year at the ItalianOpen and showed that hes back in top form exactly a week before the French Open. https ,sports
RR sets a target of 179 for LSG.  FOLLOW IPL2022 LSGvRR LIVE  ,sports
From 20 down Manchester City fought back to draw 22 with West Ham United but the Premier League leader dropped two points in the title race. WHUMCI  https ,sports
The  team had supported Lakshya Sen for the whole tournament despite his three straight losses. And when the team needed it the most in the ThomasCup final Sen would deliver.  This one was for the team from Lakshya Sen.   Jonathan Selvaraj  https ,sports
TOSS Rajasthan Royals opt to bat  LSG QdK KL Hooda Krunal Badoni Stoinis Holder Mohsin Bishnoi Chameera Avesh  RR Yashasvi Buttler Samson DDP Neesham Parag Ashwin Boult Prasidh Chahal McCoy  FOLLOW IPL2022 LSGvRR LIVE  ,sports
Titans beat Super Kings by seven wickets. CSKvGT  IPL2022   ,sports
Two overs to go in the run chase. Titans need seven more runs to win.1273CSKvGT  IPL2022   ,sports
R. Satwiksairajs parents say they missed watching the ThomasCup final today   By the time we came out and reached the room India had won the final. https ,sports
CSK posts 1335 on the board in a sluggish finish against GT.CSKvGT  IPL2022   ,sports
This is a huge huge victory for Indian badminton itself. And also personally for me.  Pullela Gopichand believes the ThomasCup win will propel Indian badminton to a new high https ,sports
Ruturaj holes out on 53 as Rashid strikes.CSK 1133 in 16 oversCSKvGT  IPL2022   ,sports
Belief and relief Lakshya Sen after getting Indias title bid to a winning start earlier today. Heres what he said after the opening match     BWFTeamIndia  ThomasCup,sports
 India has beaten Indonesia 30 to win its maiden ThomasCup title  Lakshya Sen SatwikChirag Kidambi SrikanthHighlights     TeamIndia,sports
TOSS CSK opts to batCSK XI Ruturaj Conway Santner Ali Jagadeesan Dube Dhoni Solanki Simarjeet Matheesha ChoudharyGT XI Saha Gill Wade Hardik Miller Tewatia Rashid Sai Kishore Alzarri Yash ShamiCSKvGT  IPL2022  https ,sports
India inches ever so close to the maiden ThomasCup title as Srikanth takes a 2115 118 lead against Christie in second singles.   IND 20 INA  LIVE  ,sports
From 1515 Srikanth wins six straight points to win the opening game of the second singles against Christie. India one game away from ThomasCup2022 title.  Live https ,sports
Olympic swimming hero Joseph Schooling had a first gold of this years Southeast Asian Games dramatically snatched away when Singapores sprint relay team were disqualified. SEAGames2022 swimmingpool https ,sports
Those four match points in second game come back to haunt the Indonesian pair. Satwik and Chirag have put India within one win of a historic Thomas Cup title. Next up is the second singles between Kidambi Srikanth and Jonatan Christie.Follow LIVE http ,sports
Satwiksairaj Rankireddy and Chirag Shetty beat Mohammad Ahsan and Kevin Sanjaya Sukamuljo 1821 2321 2119 in first doubles to give India 20 lead  ThomasCup2022   LIVE https ,sports
Former India spinner Pragyan Ojha remembers his time with Andrew Symonds. Ojha and Symonds were teammates  first at Deccan Chargers then at Mumbai Indians. Shayan Acharya RIPAndrewSymonds RIPSymonds Cricket IPL https ,sports
After a SENsational start from Lakshya the dynamic duo of Satwiksairaj Rankireddy and Chirag Shetty will look to extend Indias lead when it faces makeshift Indonesian pair of Mohammad Ahsan and Kevin Sanjaya Sukamuljo.  ThomasCup2022   LIVE https ,sports
Lakshya Sen comes from behind to beat Anthony Ginting 821 2117 2116 and give India 10 lead in the ThomasCup2022 final against Indonesia.  LIVE https ,sports
Delhi Capitals opener Prithvi Shaw has been discharged from the hospital after undergoing treatment for a bout of typhoid the franchise said on Sunday. DelhiCapitals IPL2022 Cricket https ,sports
Lakshya levels things up by taking the second game 2117.  ThomasCup2022   LIVE https ,sports
Lakshya loses the opening game 821 in 17 minutes against Ginting in the first singles.  ThomasCup2022   LIVE https ,sports
FACupFinal  Liverpool beats Chelsea 65 on penalties to win maiden title under Klopp.IPL2022  KKR beats SRH by 54 runsILeague Gokulam Kerala FC retains title first team in 15 years to achieve featAll this and much more in our dailybriefing ,sports
Matteo Berrettini will not compete at the French Open later this month as he continues his recovery from a hand injury the Italian said on Saturday. tennis FrenchOpenhttps ,sports
Lakshya Sen is about to take on Anthony Ginting in opening singles of the Thomas Cup Final between India and Indonesia. Both shuttlers have entered the Impact Arena.  ThomasCup2022  Live https ,sports
Symonds leaves behind memories of a splendid player and a fragile human being in equal measure. Cricket has lost a unique character in these times of stylised beards dull words and burnouts.  K. C. Vijaya Kumar RIPAndrewSymonds RIPSymonds Cricket https ,sports
Indian mens badminton team takes on 14time champion Indonesia in its maiden Thomas Cup Final at the Impact Arena in Bangkok Thailand.  Match starts at 1130 AM  ThomasCupFinal   LIVE https ,sports
Before a left knee injury ruled him out of seasons 2nd half Rafael Nadal faced World No. 1 Novak Djokovic in two tough Grand Slam finals in 2012.  Memories of one of them a devastating loss resurfaced earlier this year when Nadal was down by two sets before coming back to beat Russias Daniil Medvedev in the Australian Open final to clinch a recordbreaking 21st Major. The other was a raininterrupted foursetter at the end of which Nadal became FrenchOpen champion for a recordbreaking seventh time.  Nihit Sachdeva https ,sports
World number one Novak Djokovic earned his 1000th tourlevel victory by beating Casper Ruud 64 63 on Saturday to reach the Italian Open final. NovakDjokovic ItalianOpen https ,sports
Former Australian Test cricketer and twotime World Cup winner Andrew Symonds has died following a car accident in Queensland Cricket Australia confirmed on Sunday. AndrewSymonds CricketAustralia Cricket httpssportstar.thehindu.comcricketaustraliastarandrewsymondsdiescaraccidentarticle38491991.ece,sports
Liverpool beat Chelsea in the FACupFinal to secure its second silverware in the 202122 season winning 65 on penaltiesFACup CHELIV ,sports
Andre Russell starred with both bat and ball as KKR beat SRH by 54 runs and kept its IPL2022 playoffs hopes alive.  ,sports
LIVERPOOL WINS FA CUPLiverpool beats Chelsea 65 on penalties to keep the quadruple dream alive.Highlights https  Getty Images,sports
EmiratesFACup Final between Chelsea and Liverpool to be decided by penalty shootout after match ends in a goalless draw.  LIVE https ,sports
Chelsea vs Liverpool EmiratesFACup to enter extratime after both teams fail to score in regulation period.Live https  Getty Images,sports
Into the final fifteen minutes and the closest anyone has come to scoring is Alonso whose freekick came off the bar early on in the secondhalf.  LIV 00 CHE  EmiratesFACup   Liv https ,sports
The 6mmark has been breached in Doha for the first time ever in pole vaulting.    Who else but Mondo Duplantis   DiamondLeague  DohaDL ,sports
IBA Womens World Boxing Cship Nitu Manisha move into quarters  https ,sports
SECOND HALF BEGINS Who will break the deadlock first Liverpool or Chelsea  EmiratesFACup  Live https ,sports
Its 00 at halfway stage in the EmiratesFACup final between Chelsea and Liverpool at Wembley Stadium.  Big talking point Liverpool striker Salah subbed off due to injury.  Live https ,sports
Worrying signs for Liverpool as Salah is subbed off in the first half of the EmiratesFACup final against due to an injuryLive updates https ,sports
KickOff The EmiratesFACup final between LFC and ChelseaFC is underway at Wembley Stadium in LondonLive updates https  Getty Images,sports
